alpaca,bray,bear,growl
alpaca,bray,bee,buzz
alpaca,bray,bee,hum
alpaca,bray,beetle,drone
alpaca,bray,cat,meow
alpaca,bray,cat,meu
alpaca,bray,cat,purr
alpaca,bray,cattle,moo
alpaca,bray,cattle,bellow
alpaca,bray,cattle,low
alpaca,bray,chicken,cluck
alpaca,bray,chicken,crow
alpaca,bray,chimpanzee,scream
alpaca,bray,cicada,buzz
alpaca,bray,coyote,howl
alpaca,bray,cricket,chirp
alpaca,bray,crow,caw
alpaca,bray,deer,bellow
alpaca,bray,dog,bark
alpaca,bray,dog,growl
alpaca,bray,dog,howl
alpaca,bray,dog,yelp
alpaca,bray,dog,whine
alpaca,bray,dog,arf
alpaca,bray,dog,woof
alpaca,bray,donkey,bray
alpaca,bray,duck,quack
alpaca,bray,elephant,trumpet
alpaca,bray,elk,bellow
alpaca,bray,ferret,dook
alpaca,bray,fly,buzz
alpaca,bray,fox,howl
alpaca,bray,fox,yelp
alpaca,bray,frog,ribbit
alpaca,bray,frog,croak
alpaca,bray,goat,bleat
alpaca,bray,gorilla,grunt
alpaca,bray,gorilla,scream
alpaca,bray,hornet,buzz
alpaca,bray,horse,neigh
alpaca,bray,horse,snort
alpaca,bray,horse,whinny
alpaca,bray,hound,bark
alpaca,bray,hound,howl
alpaca,bray,hound,bay
alpaca,bray,hyena,laugh
alpaca,bray,leopard,growl
alpaca,bray,lion,roar
alpaca,bray,lion,growl
alpaca,bray,magpie,chatter
alpaca,bray,mallard,quack
alpaca,bray,monkey,chatter
alpaca,bray,monkey,gibber
alpaca,bray,monkey,howl
alpaca,bray,monkey,scream
alpaca,bray,moose,bellow
alpaca,bray,mouse,squeak
alpaca,bray,mule,bray
alpaca,bray,pig,oink
alpaca,bray,pig,grunt
alpaca,bray,pig,gruff
alpaca,bray,pig,squeal
alpaca,bray,pigeon,coo
alpaca,bray,rat,squeak
alpaca,bray,raven,caw
alpaca,bray,seal,bark
alpaca,bray,sheep,baa
alpaca,bray,sheep,bleat
alpaca,bray,snake,hiss
alpaca,bray,songbird,chirp
alpaca,bray,songbird,tweet
alpaca,bray,songbird,sing
alpaca,bray,songbird,warble
alpaca,bray,songbird,twitter
alpaca,bray,tiger,growl
alpaca,bray,tiger,roar
alpaca,bray,toad,ribbit
alpaca,bray,toad,croak
alpaca,bray,turkey,gobble
alpaca,bray,wasp,buzz
alpaca,bray,whale,sing
alpaca,bray,wolf,howl
bear,growl,bee,buzz
bear,growl,bee,hum
bear,growl,beetle,drone
bear,growl,cat,meow
bear,growl,cat,meu
bear,growl,cat,purr
bear,growl,cattle,moo
bear,growl,cattle,bellow
bear,growl,cattle,low
bear,growl,chicken,cluck
bear,growl,chicken,crow
bear,growl,chimpanzee,scream
bear,growl,cicada,buzz
bear,growl,coyote,howl
bear,growl,cricket,chirp
bear,growl,crow,caw
bear,growl,deer,bellow
bear,growl,dog,bark
bear,growl,dog,growl
bear,growl,dog,howl
bear,growl,dog,yelp
bear,growl,dog,whine
bear,growl,dog,arf
bear,growl,dog,woof
bear,growl,donkey,bray
bear,growl,duck,quack
bear,growl,elephant,trumpet
bear,growl,elk,bellow
bear,growl,ferret,dook
bear,growl,fly,buzz
bear,growl,fox,howl
bear,growl,fox,yelp
bear,growl,frog,ribbit
bear,growl,frog,croak
bear,growl,goat,bleat
bear,growl,gorilla,grunt
bear,growl,gorilla,scream
bear,growl,hornet,buzz
bear,growl,horse,neigh
bear,growl,horse,snort
bear,growl,horse,whinny
bear,growl,hound,bark
bear,growl,hound,howl
bear,growl,hound,bay
bear,growl,hyena,laugh
bear,growl,leopard,growl
bear,growl,lion,roar
bear,growl,lion,growl
bear,growl,magpie,chatter
bear,growl,mallard,quack
bear,growl,monkey,chatter
