ant,anthill,ape,grove
ant,anthill,ape,tree
ant,anthill,ape,cage
ant,anthill,baboon,grove
ant,anthill,baboon,tree
ant,anthill,baboon,cage
ant,anthill,bat,cave
ant,anthill,bat,cage
ant,anthill,bear,den
ant,anthill,bear,cage
ant,anthill,beaver,dam
ant,anthill,beaver,river
ant,anthill,beaver,pen
ant,anthill,bee,hive
ant,anthill,cattle,barn
ant,anthill,cattle,coral
ant,anthill,chimpanzee,grove
ant,anthill,chimpanzee,tree
ant,anthill,chimpanzee,cage
ant,anthill,chinchilla,nest
ant,anthill,chinchilla,cage
ant,anthill,cockroach,nest
ant,anthill,cricket,nest
ant,anthill,crocodile,river
ant,anthill,crocodile,lake
ant,anthill,crocodile,pool
ant,anthill,crow,nest
ant,anthill,crow,cage
ant,anthill,dog,doghouse
ant,anthill,dog,home
ant,anthill,dog,den
ant,anthill,dog,kennel
ant,anthill,dolphin,sea
ant,anthill,dolphin,sanctuary
ant,anthill,duck,pond
ant,anthill,duck,nest
ant,anthill,fish,sea
ant,anthill,fish,lake
ant,anthill,fish,river
ant,anthill,fish,aquarium
ant,anthill,fish,farm
ant,anthill,fish,sanctuary
ant,anthill,fly,nest
ant,anthill,fox,den
ant,anthill,fox,cage
ant,anthill,goldfish,pond
ant,anthill,goldfish,bowl
ant,anthill,goldfish,aquarium
ant,anthill,goldfish,sanctuary
ant,anthill,gorilla,grove
ant,anthill,gorilla,tree
ant,anthill,gorilla,cage
ant,anthill,hamster,nest
ant,anthill,hamster,cage
ant,anthill,hedgehog,nest
ant,anthill,hedgehog,hedge
ant,anthill,hedgehog,pen
ant,anthill,herring,sea
ant,anthill,herring,sanctuary
ant,anthill,hippopotamus,river
ant,anthill,hippopotamus,lake
ant,anthill,hippopotamus,pen
ant,anthill,hornet,nest
ant,anthill,horse,stable
ant,anthill,horse,range
ant,anthill,horse,paddock
ant,anthill,horse,corral
ant,anthill,insect,nest
ant,anthill,insect,cage
ant,anthill,insect,box
ant,anthill,lion,den
ant,anthill,lion,cage
ant,anthill,lion,savannah
ant,anthill,locust,nest
ant,anthill,mallard,nest
ant,anthill,mallard,pond
ant,anthill,mole,hole
